0,-1,0
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,-1,11000
0,8,0
0,-1,12000
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,23000
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,4,0
0,-1,33000
0,6,0
0,-1,34000
0,5,0
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,45000
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,-1,56000
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,7,0
0,8,0
0,-1,66000
0,2,0
0,-1,67000
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,-1,77000
0,8,0
0,-1,78000
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,88000
0,2,0
0,-1,89000
0,1,0
0,1,0
0,2,0
0,2,0
0,3,0
0,3,0
0,4,0
0,-1,99000
0,6,0
0,8,0
0,-1,1e+05
0,5,0
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,1.11e+05
0,1,0
0,1,0
0,2,0
0,2,0
0,3,0
0,3,0
0,3,0
0,4,0
0,-1,1.22e+05
0,5,0
0,5,0
0,5,0
0,6,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,1.33e+05
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,-1,1.44e+05
0,5,0
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,1.55e+05
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,3,0
0,4,0
0,-1,1.66e+05
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,1.77e+05
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,3,0
0,4,0
0,-1,1.88e+05
0,5,0
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,-1,1.98e+05
0,2,0
0,-1,1.99e+05
0,1,0
0,1,0
0,2,0
0,3,0
0,3,0
0,4,0
0,4,0
0,-1,2.1e+05
0,5,0
0,5,0
0,6,0
0,7,0
0,7,0
0,8,0
0,8,0
0,-1,2.2e+05
