1,-1,0
1,2,21000.0
1,9,21000.0
1,2,23000.0
1,3,29000.0
1,9,32000.0
1,9,34000.0
1,9,37000.0
1,7,38000.0
1,3,40000.0
1,3,42000.0
1,9,45000.0
1,2,46000.0
1,3,47000.0
1,3,50000.0
1,3,51000.0
1,3,53000.0
1,7,53000.0
1,9,56000.0
1,9,58000.0
1,3,60000.0
1,-1,61000.0
1,3,62000.0
1,6,64000.0
1,12,64000.0
1,9,65000.0
1,6,66000.0
1,9,66000.0
1,5,67000.0
1,6,68000.0
1,5,69000.0
1,6,70000.0
1,5,72000.0
1,6,72000.0
1,6,73000.0
1,12,73000.0
1,5,75000.0
1,10,75000.0
1,5,76000.0
1,10,77000.0
1,5,78000.0
1,6,80000.0
1,5,81000.0
1,10,82000.0
1,5,83000.0
1,5,84000.0
1,10,85000.0
1,6,87000.0
1,12,87000.0
1,6,88000.0
1,6,89000.0
1,6,92000.0
1,5,93000.0
1,10,94000.0
1,5,96000.0
1,10,96000.0
1,5,97000.0
1,6,100000.0
1,5,101000.0
1,6,104000.0
1,5,106000.0
1,6,108000.0
1,6,110000.0
1,5,111000.0
1,6,112000.0
1,10,115000.0
1,5,116000.0
1,10,117000.0
1,10,119000.0
1,5,120000.0
1,10,120000.0
1,10,122000.0
1,6,124000.0
1,6,126000.0
1,6,127000.0
1,6,130000.0
1,6,131000.0
1,5,132000.0
1,5,134000.0
1,10,134000.0
1,12,135000.0
1,-1,135000.0
1,6,136000.0
1,12,137000.0
1,3,138000.0
1,6,138000.0
1,7,139000.0
1,10,139000.0
1,3,140000.0
1,7,140000.0
1,7,142000.0
1,9,143000.0
1,7,144000.0
1,7,146000.0
1,7,147000.0
1,7,149000.0
1,7,150000.0
1,7,152000.0
1,3,153000.0
1,7,154000.0
1,3,155000.0
1,7,157000.0
1,9,157000.0
1,2,159000.0
1,9,160000.0
1,2,161000.0
1,9,161000.0
1,2,163000.0
1,9,163000.0
1,9,164000.0
1,7,165000.0
1,2,167000.0
1,9,167000.0
1,9,168000.0
1,2,169000.0
1,7,171000.0
1,7,172000.0
1,2,174000.0
1,3,175000.0
1,7,177000.0
1,9,177000.0
1,7,179000.0
1,3,181000.0
1,7,182000.0
1,7,185000.0
1,3,186000.0
1,2,187000.0
1,2,189000.0
1,3,189000.0
1,2,191000.0
1,9,191000.0
1,2,192000.0
1,9,193000.0
1,2,194000.0
1,3,195000.0
1,2,197000.0
1,9,197000.0
1,7,198000.0
1,2,199000.0
1,9,199000.0
1,2,201000.0
1,3,201000.0
1,7,202000.0
1,9,203000.0
1,7,204000.0
1,7,206000.0
1,7,208000.0
1,9,209000.0
1,2,210000.0
1,9,211000.0
1,7,212000.0
1,-1,213000.0
1,3,214000.0
1,9,214000.0
1,2,215000.0
1,7,215000.0
1,6,216000.0
1,12,217000.0
1,12,218000.0
1,6,219000.0
1,5,220000.0
1,6,220000.0
1,5,222000.0
1,10,223000.0
1,5,224000.0
1,10,225000.0
1,5,226000.0
1,6,227000.0
1,5,228000.0
1,5,229000.0
1,6,230000.0
1,6,231000.0
1,5,232000.0
1,6,234000.0
1,12,234000.0
1,6,236000.0
1,6,237000.0
1,5,239000.0
1,6,240000.0
1,12,241000.0
1,6,242000.0
1,12,243000.0
1,6,244000.0
1,6,246000.0
1,6,248000.0
1,6,250000.0
1,6,252000.0
1,5,254000.0
1,10,254000.0
1,5,256000.0
1,6,258000.0
1,6,260000.0
1,5,262000.0
1,10,262000.0
1,5,264000.0
1,10,264000.0
1,5,265000.0
1,6,268000.0
1,5,269000.0
1,6,271000.0
1,5,272000.0
1,6,274000.0
1,6,275000.0
1,6,276000.0
1,10,279000.0
1,5,281000.0
1,10,281000.0
1,10,283000.0
1,10,284000.0
1,10,286000.0
1,10,288000.0
1,10,289000.0
1,10,291000.0
1,-1,291000.0
1,12,292000.0
1,3,294000.0
1,7,295000.0
1,7,296000.0
1,2,298000.0
1,9,298000.0
1,2,300000.0
1,9,300000.0
1,9,301000.0
1,2,302000.0
1,9,303000.0
1,2,304000.0
1,9,304000.0
1,2,305000.0
1,3,306000.0
1,7,307000.0
1,7,309000.0
1,9,309000.0
1,3,310000.0
1,3,311000.0
1,7,311000.0
1,2,313000.0
1,9,314000.0
1,2,315000.0
1,9,315000.0
1,9,316000.0
1,7,317000.0
1,2,319000.0
1,3,319000.0
1,2,320000.0
1,3,320000.0
1,3,321000.0
1,2,324000.0
1,3,325000.0
1,7,325000.0
1,3,326000.0
1,3,328000.0
1,3,331000.0
1,7,331000.0
1,3,333000.0
1,7,334000.0
1,2,336000.0
1,3,336000.0
1,3,338000.0
1,7,339000.0
1,2,341000.0
1,9,341000.0
1,3,342000.0
1,2,344000.0
1,9,345000.0
1,2,346000.0
1,9,347000.0
1,2,348000.0
1,3,349000.0
1,2,351000.0
1,3,352000.0
1,2,354000.0
1,7,355000.0
1,9,355000.0
1,7,356000.0
1,9,357000.0
1,2,358000.0
1,2,359000.0
1,9,359000.0
1,9,360000.0
1,9,362000.0
1,3,364000.0
1,7,365000.0
1,2,367000.0
1,9,367000.0
1,2,369000.0
1,9,369000.0
1,9,370000.0
1,3,371000.0
1,7,371000.0
1,-1,372000.0
1,7,373000.0
1,9,374000.0
1,2,375000.0
1,6,375000.0
1,12,376000.0
1,6,378000.0
1,6,380000.0
1,6,381000.0
1,6,383000.0
1,6,384000.0
1,5,386000.0
1,5,387000.0
1,10,387000.0
1,6,389000.0
1,5,391000.0
1,10,392000.0
1,5,393000.0
1,5,394000.0
1,6,396000.0
1,5,397000.0
1,6,399000.0
1,6,401000.0
1,6,403000.0
1,5,405000.0
1,10,406000.0
1,12,406000.0
1,5,408000.0
1,10,408000.0
1,5,410000.0
1,10,410000.0
1,6,412000.0
1,6,414000.0
1,5,416000.0
1,5,417000.0
1,10,417000.0
1,5,419000.0
1,10,419000.0
1,6,421000.0
1,6,423000.0
1,12,424000.0
1,10,425000.0
1,5,426000.0
1,5,427000.0
1,10,427000.0
1,5,429000.0
1,10,429000.0
1,5,430000.0
1,5,431000.0
1,10,431000.0
1,10,432000.0
1,12,433000.0
1,6,434000.0
1,10,436000.0
1,12,436000.0
1,12,438000.0
1,5,440000.0
1,10,440000.0
1,10,442000.0
1,10,443000.0
1,12,444000.0
1,10,445000.0
1,12,446000.0
1,12,448000.0
1,6,450000.0
1,6,451000.0
1,12,451000.0
1,5,453000.0
1,10,453000.0
1,5,455000.0
1,10,456000.0
1,6,458000.0
1,12,458000.0
1,12,459000.0
1,6,461000.0
1,12,461000.0
1,5,463000.0
1,10,463000.0
1,10,464000.0
1,12,465000.0
1,10,467000.0
1,12,468000.0
1,6,469000.0
1,10,471000.0
1,12,472000.0
1,10,473000.0
1,12,474000.0
1,12,476000.0
1,12,478000.0
1,10,479000.0
1,12,480000.0
1,10,481000.0
1,12,482000.0
1,10,483000.0
1,5,484000.0
1,10,485000.0
1,5,486000.0
1,10,487000.0
1,5,488000.0
1,10,488000.0
1,10,490000.0
1,12,491000.0
1,10,492000.0
1,5,493000.0
1,12,496000.0
1,5,498000.0
1,10,498000.0
1,5,500000.0
1,-1,500000.0
1,3,503000.0
1,7,503000.0
1,3,505000.0
1,7,505000.0
1,3,506000.0
1,2,507000.0
1,3,508000.0
1,2,509000.0
1,3,510000.0
1,2,511000.0
1,3,511000.0
1,2,513000.0
1,2,514000.0
1,9,514000.0
1,2,516000.0
1,3,516000.0
1,-1,516000.0
1,3,518000.0
1,9,519000.0
1,12,519000.0
1,6,520000.0
1,5,521000.0
1,6,522000.0
1,5,523000.0
1,6,523000.0
1,5,525000.0
1,10,526000.0
1,12,528000.0
1,5,530000.0
1,5,532000.0
1,5,534000.0
1,6,534000.0
1,5,536000.0
1,10,537000.0
1,5,538000.0
1,6,539000.0
1,5,541000.0
1,12,544000.0
1,6,545000.0
1,12,546000.0
1,6,547000.0
1,12,547000.0
1,5,549000.0
1,6,549000.0
1,12,551000.0
1,12,554000.0
1,12,555000.0
1,10,556000.0
1,6,557000.0
1,12,557000.0
1,5,559000.0
1,6,560000.0
1,10,563000.0
1,-1,563000.0
1,2,566000.0
1,3,566000.0
1,2,568000.0
1,3,568000.0
1,2,570000.0
1,3,570000.0
1,2,571000.0
1,3,572000.0
1,2,573000.0
1,9,574000.0
1,2,575000.0
1,3,577000.0
1,3,578000.0
1,2,580000.0
1,3,581000.0
1,3,583000.0
1,2,584000.0
1,9,585000.0
1,2,586000.0
1,3,588000.0
1,2,589000.0
1,-1,589000.0
1,2,590000.0
1,9,591000.0
1,12,592000.0
1,6,593000.0
1,12,594000.0
1,6,595000.0
1,12,596000.0
1,6,597000.0
1,5,598000.0
1,6,599000.0
1,6,600000.0
1,12,602000.0
1,6,603000.0
1,12,604000.0
1,6,605000.0
