1,-1,0
1,2,21000
1,9,21000
1,2,23000
1,3,29000
1,9,32000
1,9,34000
1,9,37000
1,7,38000
1,3,40000
1,3,42000
1,-1,44000
1,9,45000
1,2,46000
1,6,47000
1,12,47000
1,6,49000
1,5,50000
1,6,51000
1,5,52000
1,6,53000
1,5,55000
1,6,55000
1,6,56000
1,12,56000
1,5,58000
1,10,58000
1,5,59000
1,10,60000
1,5,61000
1,6,63000
1,5,64000
1,10,65000
1,5,66000
1,5,67000
1,10,68000
1,6,70000
1,12,70000
1,6,71000
1,6,73000
1,6,75000
1,5,76000
1,10,78000
1,5,79000
1,5,80000
1,10,80000
1,6,83000
1,5,84000
1,6,87000
1,10,89000
1,5,90000
1,6,92000
1,10,94000
1,-1,95000
1,10,96000
1,3,98000
1,7,99000
1,3,100000
1,7,101000
1,3,102000
1,7,102000
1,3,104000
1,7,104000
1,3,105000
1,7,106000
1,3,107000
1,7,107000
1,7,109000
1,9,110000
1,7,111000
1,9,111000
1,7,112000
1,9,114000
1,7,115000
1,9,116000
1,3,117000
1,7,118000
1,9,119000
1,7,120000
1,2,122000
1,3,122000
1,9,122000
1,9,124000
1,2,125000
1,2,126000
1,9,127000
1,2,128000
1,3,128000
1,3,129000
1,7,130000
1,2,132000
1,9,132000
1,2,134000
1,9,135000
1,2,136000
1,2,137000
1,9,137000
1,7,138000
1,3,139000
1,7,140000
1,3,142000
1,7,142000
1,7,143000
1,7,145000
1,9,145000
1,-1,145000
1,2,147000
1,5,148000
1,6,148000
1,5,150000
1,6,150000
1,5,152000
1,6,152000
1,6,154000
1,6,156000
1,6,157000
1,6,158000
1,5,159000
1,10,160000
1,5,161000
1,6,163000
1,6,165000
1,5,166000
1,6,168000
1,5,171000
1,6,171000
1,5,173000
1,10,173000
1,5,174000
1,6,176000
1,12,176000
1,12,177000
1,10,178000
1,12,179000
1,5,181000
1,10,181000
1,5,183000
1,10,183000
1,10,184000
1,10,186000
1,12,187000
1,10,188000
1,6,190000
1,6,192000
1,12,192000
1,6,194000
1,-1,195000
1,5,196000
1,3,198000
1,6,198000
1,10,198000
1,12,198000
1,7,199000
1,3,200000
1,7,201000
1,3,202000
1,7,202000
1,3,204000
1,7,204000
1,7,206000
1,9,206000
1,7,207000
1,9,208000
1,2,209000
1,2,211000
1,9,211000
1,9,212000
1,2,213000
1,9,213000
1,2,215000
1,9,215000
1,2,217000
1,9,217000
1,7,219000
1,9,220000
1,7,222000
1,2,224000
1,9,224000
1,9,225000
1,7,226000
1,2,228000
1,3,228000
1,9,230000
1,7,231000
1,2,232000
1,9,232000
1,2,235000
1,9,235000
1,2,237000
1,3,237000
1,7,238000
1,9,239000
1,2,240000
1,3,242000
1,7,242000
1,7,244000
1,-1,244000
1,2,246000
1,9,246000
1,3,247000
1,6,248000
1,12,248000
1,5,249000
1,6,249000
1,6,251000
1,6,253000
1,6,255000
1,6,256000
1,6,258000
1,6,260000
1,6,261000
1,5,263000
1,5,264000
1,10,264000
1,6,266000
1,6,268000
1,5,269000
1,10,270000
1,5,271000
1,5,272000
1,10,273000
1,6,275000
1,5,276000
1,10,277000
1,6,279000
1,5,280000
1,6,283000
1,6,284000
1,12,284000
1,6,286000
1,5,288000
1,10,289000
1,10,290000
1,10,292000
1,6,295000
1,-1,295000
1,6,296000
1,3,298000
1,7,299000
1,10,299000
1,3,300000
1,7,301000
1,3,302000
1,7,303000
1,3,304000
1,3,305000
1,7,305000
1,2,307000
1,3,307000
1,3,308000
1,2,309000
1,3,310000
1,2,311000
1,2,313000
1,3,313000
1,2,314000
1,2,316000
1,9,316000
1,3,318000
1,3,319000
1,2,320000
1,3,322000
1,2,323000
1,2,324000
1,9,324000
1,2,326000
1,3,327000
1,2,329000
1,3,331000
1,2,332000
1,2,334000
1,9,334000
1,7,335000
1,9,335000
1,2,337000
1,9,338000
1,3,339000
1,9,341000
1,9,343000
1,2,344000
1,9,344000
1,-1,345000
1,7,346000
1,9,346000
1,7,347000
1,12,348000
1,2,349000
1,6,349000
1,5,350000
1,6,350000
1,5,353000
1,6,353000
1,5,355000
1,6,356000
1,5,357000
1,5,358000
1,6,358000
1,6,359000
1,5,360000
1,6,361000
1,6,362000
1,6,363000
1,5,365000
1,5,366000
1,10,366000
1,5,368000
1,6,370000
1,6,371000
1,10,374000
1,5,375000
1,10,376000
1,5,377000
1,10,378000
1,5,380000
1,10,380000
1,6,381000
1,6,383000
1,5,384000
1,10,385000
1,12,385000
1,10,387000
1,5,388000
1,5,389000
1,10,390000
1,10,391000
1,5,392000
1,10,392000
1,12,393000
1,5,395000
1,-1,395000
1,10,396000
1,5,397000
1,6,397000
1,10,397000
1,3,398000
1,12,398000
1,7,399000
1,3,400000
1,7,401000
1,3,402000
1,7,403000
1,3,404000
1,2,405000
1,3,405000
1,2,407000
1,3,407000
1,3,408000
1,2,409000
1,2,411000
1,9,411000
1,2,412000
1,9,413000
1,2,414000
1,2,415000
1,9,415000
1,3,416000
1,3,418000
1,3,419000
1,2,420000
1,3,422000
1,2,423000
1,9,425000
1,7,426000
1,2,428000
1,3,428000
1,2,430000
1,9,431000
1,2,432000
1,3,433000
1,7,433000
1,2,436000
1,9,436000
1,3,438000
1,3,439000
1,2,440000
1,3,442000
1,3,443000
1,2,445000
1,-1,445000
1,9,446000
1,6,448000
1,12,448000
1,6,450000
1,12,450000
1,6,452000
1,12,452000
1,5,454000
1,6,454000
1,6,455000
